   	CUSTOMER_CODE	COMPANY_CODE	BUSINESS_NO	OFFICER_NAME	OFFICER_NAME_ENG	CUSTOMER_NAME	CUSTOMER_NAME_ENG	NATION_CODE	ZIP_CODE	ADDRESS	ADDRESS_ENG	TEL_NO	FAX_NO	CO_CERTIFIED_EXPORTER_YN	CERTIFICATION_NO	REMARK	INTG_INTERFACE_TRANS_ID	TARGET_YN	EMAIL	SEND_RECEIVE_IDENTIFIER_CODE	DELETE_YN	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY
909	415710	PLS100	214-82-05236	엄현택		(재) 노사발전재단	KOREA LABOR FOUNDATION	KR	4212	서울특별시 마포구 마포대로 130(공덕동,별정우체국연금관리단빌딩6,7,8,10층)	130, Mapo-daero, Mapo-gu,	02-6021-1058	02-6021-1058	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
910	415943	PLS100	105-82-11133	정형근		국민건강보험공단	NATIONAL HEALTH INSURANCE SERVICE	KR	4156	서울특별시 마포구 염리동 168-9 건강보험회관	168-9, Yeomni-dong, Mapo-gu	054-750-3115		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
911	415960	PLS100	506-81-15015	서성국		(주) 한얼	HAN EUL Co,.Ltd	KR	37681	경상북도 포항시 남구 대잠동 989-2	989-2 Dae-jam dong, Nam-gu	054-275-8001	054-275-8033	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
912	415961	PLS100	506-81-71211	김영국		주식회사케이시산업	KC SANUP Co,.Ltd	KR	37772	경상북도 포항시 남구 희망대로 727 (상도동)	727, Huimang-daero, Nam-gu,	054-282-1270	054-282-1280	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
913	415971	PLS100				Ningbo Plastic Omnium Auto Inergy	Ningbo Plastic Omnium Auto Inergy	CN	315800	Dahe Road, Chunxiao Town	Dahe Road, Chunxiao Town			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
914	416016	PLS100	124-86-13862	최정호		태동관광개발 (주)	TAE DONG TOURISM	KR	16483	경기도 수원시 팔달구 중부대로 150 (인계동)	150, Jungbu-daero, Paldal-gu,	1588-9999	031-230-0004	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
915	416042	PLS100	513-82-10392	김휘규		한국장애인고용공단 경북지사	KOREA EMPLOYMENT AGENCY	KR	39281	경상북도 구미시 백산로 118 (송정동,구미고용센타7층)	118, Baeksan-ro,	054-450-3052		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
916	416089	PLS100				Bureau Veritas Certification France	Bureau Veritas Certification France	FR	92400	1 Place Zaha Hadid	1 Place Zaha Hadid	33478668268	33478668265	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
917	416090	PLS100	399851609			Bureau Veritas Certification France	Bureau Veritas Certification France	FR	69574	41 Chemin des PeupliersTSA 81003	41 Chemin des PeupliersTSA 81003	478664825		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
918	416130	PLS100	312-86-73114	천봉수		(주)신라하이텍아산	*DEL*SILLA HITECH ASAN Co,.Ltd	KR	31432	충청남도 아산시 영인면 영인산로 622	622, Younginsan-ro, Yeongin-myeon,	041-541-1705	041-541-1707	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
919	416135	PLS100	102-81-41887	디어크루카		(주) 쉥커코리아	SCHENKER KOREA Co,.Ltd	KR	22379	인천광역시 중구 공항동로296번길 97-49(운서동,인천국제공항자유무역지역공항물류단지G3블럭)	97-49, Gonghangdong-ro 296beon-gil,Jung-gu	032-744-0300	032-744-0600	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
920	416136	PLS100	506-81-30734	유성준		(주) 해주개발	HAEJU DEVELOPMENT Co.,Ltd	KR	37799	경상북도 포항시 남구 축항로 87 (송도동)	87, Chukhang-ro, Nam-gu,	054-231-0563	054-244-5119	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
921	416137	PLS100	122-86-26022	강영천		주식회사 씨브이피코리아	CVP KOREA Co.,Ltd	KR	21333	인천광역시 부평구 부평대로246번길 7, 104(갈산동)	7, Bupyeong-daero 246beon-gil,Bupyeong-gu,	1034337127		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
922	416138	PLS100				경주공장협의회	GYEONGJU PLANT ASSOCIATION	KR	38145	경북 경주시 중앙로 67-2(동부동 155-2번지)	67-2, Jungang-ro,	054-741-6601	054-741-6600	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
923	NIN	PLS100				플라스틱옴니움 중국 닝보공장	Ningbo Plastic Omnium Auto Inergy	CN	315800	NingboBuild. 4, A148, Xia Zhai, Chunxiao	NingboDahe Road, Chunxiao Town			N			99119	N			N						2025-12-26  9:25:05	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
924	1000001	PLS100				이너지 아르헨티나	Plastic Omnium Auto Inergy Argentina S.A	AR	B1604BFF	부에노아이레스	Florida - Pcia de Buenos AiresBalcarce			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
925	1000002	PLS100				이너지 브라질	Plastic Omnium Auto Inergy do Brazil	BR	83302000	피라구아라	PiraquaraRod. Dep. Joao Leopoldo Jacomel			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
926	1000005	PLS100				이너지 헤렌탈	NV Plastic Omnium Auto Inergy Belgium	BE	2200	헤렌탈	HerentalsGrensstraat			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
927	1000008	PLS100				이너지 독일	Plastic Omnium Auto Inergy Germany GmbH	DE	63263	독일	Neu-IsenburgDornhofstraße			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
928	1000027	PLS100				General Motors Espana S.L.U.	Opel Espana, S.L.U.	ES	50639	Figueruelas - Zaragoza	Figueruelas - ZaragozaCtra N-232, Km 29			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
929	1000030	PLS100				Plastic Omnium Auto Inergy France SAS	Plastic Omnium Auto Inergy France SAS	FR	60202	Compiegne	Compiegne CEDEXAvenue du Marechal Leclerc			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
930	1000040	PLS100				Inergy Aut. Syst. Poland SP Z.o.o.	Plastic Omnium Auto Inergy Poland	PL	20469	Lublin	LublinUl. Budowlana			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
931	1000042	PLS100				Inergy Automotive Systems Slovakia,s.r.o	Plastic Omnium Auto Inergy Slovakia	SK	90055	Lozorno	Lozorno			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
932	1000065	PLS100				Inergy Aut. Syst. Management SA	Plastic Omnium Auto Inergy Management	FR	92593	LEVALLOIS-PERRET cedex	Levallois-Perret CEDEXrue Paul Vaillant-Couturier			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
933	1000085	PLS100				Inergy Aut. Syst. Research N.V.	SA Plastic Omnium Advanced Innovation	BE	1130	Brusselsrue de Ransbeek	BruxellesRue de la Fusee			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
934	1000087	PLS100				GM Espana Aftersales	Opel Espana Aftersales, S.L.U.	ES	50639	Figueruelas - Zaragoza	Figueruelas - ZaragozaCtra N-232, Km 29			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
935	1000095	PLS100				Inergy Aut. Syst. South Africa (Pty) Ltd	Plastic Omnium Auto Inergy South Africa	ZA	250	Brits X14	Brits X14Krokodildrift Avenue, Industrial Area			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
936	1000096	PLS100				이너지 멕시코	Plastic Omnium Auto Inergy	MX	25900	라모스 아리즈폐	Ramos ArizpeBld Industrial de la Transformacion			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
937	1000104	PLS100				INFIPLAST	INFIPLAST	FR	1100	OyonnaxParc Industriel Ouest II Veyziat	OyonnaxParc Industriel Ouest II Veyziat			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
938	1000117	PLS100				Industrias Tecnicas de la Espuma S.L.	Industrias Tecnicas de la Espuma S.L.	ES	1220	ArminonC/ Vitoria - Logrono, Km. 26	ArminonC/ Vitoria - Logrono, Km. 26			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
939	1000119	PLS100				ITW de France	ITW de France	FR	95250	BeauchampChaussee Jules Cesar	BeauchampChaussee Jules Cesar			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
940	1000144	PLS100				Vitesco Technologies USA, LLC	Vitesco Technologies USA, LLC	US	88008	Santa TeresaAirport Rd, Suite 200	Santa TeresaAirport Rd, Suite 200			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
941	1000147	PLS100				Raval ACS Ltd.	Raval ACS Ltd.	IL	84889	Be'er ShevaHakotzer Street	Be'er ShevaHakotzer Street			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
942	1000170	PLS100				Schurholz GmbH & Co. KG	Schurholz GmbH & Co. KG	DE	58840	PlettenbergIndustriestrasse	PlettenbergIndustriestrasse			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
943	1000175	PLS100				Inergy Auto. Syst. Spain S.A.	Plastic Omnium Auto Inergy Spain S.A.	ES	36316	Vincios Gondomar	Vincios GondomarCtra Vigo-Vincios			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
944	1000176	PLS100				Inergy Aut. Syst. Romania	Plastic Omnium Auto Inergy Romania SRL.	RO	110139	Pitesti	PitestiStrada Depozitelor			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
945	1000177	PLS100				이너지 북미	Plastic Omnium Auto Inergy (USA) LLC	US	48083	트로이	TroyBellingham road - Suite 400			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
946	1000178	PLS100				이너지 태국	Plastic Omnium Auto Inergy(Thailand)Ltd.	TH	21140	레용	A. PluakdaengMoo 4, T. Pluakdaeng			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
947	1000179	PLS100				이너지 일본	Plastic Omnium KK	JP	1050001	미나토	Minato KuToranomon Twin Building West 12F			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
948	1000229	PLS100				우한 플라스틱옴니엄 오토 이너지	Wuhan Plastic Omnium Auto Inergy	CN	430223	우한	WuhanAutomotive Electronics Industry Park			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
949	1000230	PLS100				Adam Opel GmbH GERMANY	Adam Opel GmbH GERMANY	DE	65423	RusselsheimBahnhofsplatz	RusselsheimBahnhofsplatz			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
950	1000236	PLS100				RAVAL Europe SA	RAVAL Europe SA	LU	4940	BascharageZone Industrielle Bommelscheue	BascharageZone Industrielle Bommelscheue			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
951	1000267	PLS100				IAS consulting(Beijing) co	Inergy Automotive Systems	CN	100600	베이징	BeijingRoom 405			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
952	1000300	PLS100				Lydech Thermal/Acoustical	Lydech Thermal/Acoustical	US	27020	HamptonvilleBuck Shoals Road	HamptonvilleBuck Shoals Road			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
953	1000348	PLS100				Ruhlamat Automation Technology	Ruhlamat Automation Technology	CN	215021	SuzhouSu Hong Zhong Road	SuzhouSu Hong Zhong Road			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
954	1000357	PLS100				지엠 상하이	SAIC General Motors Co.,Ltd.	CN	201206	상하이	ShanghaiShenjiang Road			N			99119	N			N						2025-09-30  11:15:47	PKG01_IF_LOAD.CUSTOMER_PROC	2026-08-12  11:49:37	PKG01_IF_LOAD.CUSTOMER_PROC
955	411119	PLS100	102-82-05476	안완기		한국생산성본부	KOREA PRODUCTIVITY CENTER	KR	3170	122-1, KOREA PRODUCTIVITY CENTERJEOKSEON-DONG, JONGNO-GUSEOUL, KOREA	122-1, KOREA PRODUCTIVITY CENTERJEOKSEON-DONG, JONGNO-GUSEOUL, KOREA	272411081119	27396245	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
956	411120	PLS100	610-81-47572	김홍석		(주)리보너스	LEE BONUS CO.,LTD	KR	44417	울산광역시 중구 백양로 167(성안동)	58 BLOCKS 5-1 NOTE, SEONGAN-DONGJUNG-GUULSAN, KOREA	522440030	522447077	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
957	411121	PLS100	504-81-35562	서미숙		(주)에스엠에스	SMS CO.,LTD	KR	42734	대구광역시 달서구 본동831 씨티아이디어허브 303	CITI IDEAS HUB 303,205, Songhyeon-ro,DAEGU, KOREA	533814114	533820325	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
958	411122	PLS100	202-19-98776	김선열		써니엔지니어링	SUNNY ENGINEERING	KR	15049	경기도 시흥시 정왕동2317-1국진빌딩	2317-1 KUK-JIN BLDG.JEONGWANG-DONGSIHEUNG, GYEONGGI-DO, KOREA	313194273	313194276	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
959	411123	PLS100	505-98-85933	박영조		대성실업	DAESUNG SILUP(Park,Young-Jo)	KR	38069	경상북도 경주시 용강동 446-3번지	446-3, YONGGANG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	547616776	547710177	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
960	411124	PLS100	605-81-50018	안영희		(주)골드윙파트너스	GOLD WING PARTNERS, LTD.	KR	47344	부산광역시 부산진구 범천동1155-2	1155-2, BEOMCHEON 4-DONGBUSANJIN-GUBUSAN, KOREA	516369393	516369177	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
961	411125	PLS100	505-82-05317	조성완		한국전기안전공사	KOREA ELECTRICAL SAFETY CORPORATION	KR	38109	161, CHODANG-GILGYEONGJU, GYEONGSANGBUK-DO, KOREA	161, CHODANG-GILGYEONGJU, GYEONGSANGBUK-DO, KOREA	054-601-4350	547403499	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
962	411126	PLS100	505-81-43065	송승희		삼진포장(주)	SAMJIN PACKAGING CO., LTD.	KR	38035	경상북도 경주시 천북면 천강로 257-25	CHEONBUK-MYEONGYEONGJU, GYEONGSANGBUK-DO, KOREA	054-771-8240	054-773-8240	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
963	411127	PLS100	124-81-37312	연규현		대신네트웍스주식회사	DAESHIN NETWORKS CO.,LTD	KR	16518	경기도 수원시 영통구 중부대로327(원천동92-8)	92-8, WONCHEON-DONG, YEONGTONG-GUSUWON, GYEONGGI-DO, KOREA	312138282		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
964	411128	PLS100	506-81-71526	최익재		(주)유엔아이로지스	YOU&I LOGIS Co.,Ltd	KR	37821	경상북도 포항시 남구 대도동 125-2	125-2, DAEDO-DONG, NAM-GUPOHANG, GYEONGSANGBUK-DO, KOREA	054-272-9021	054-283-9662	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
965	411129	PLS100	621-83-01231	양산세관장		양산세관	YANGSAN KOREA CUSTOMS	KR	50563	경상남도 양산시 상북면 상북중앙로 23	23, SANGBUKJUNGANG-RO, SANGBUK-MYEOYANGSAN, GYEONGSANGNAM-DO, KOREA			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
966	411130	PLS100	106-86-45309	송상근		주식회사 삼일아카데미	SAMIL ACADEMY	KR	4386	서울특별시 용산구 한강대로 92(한강로2가, 국제센터빌딩)	92, Hangang-daero, Yongsan-gu,	02-3781-3030	02-790-3257	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
967	411131	PLS100	504-86-02799	홍순조		주식회사 수호테크	SUHO TECH CO.,LTD	KR	41412	대구광역시 북구 동변로24길 66-2(동변동)	66-2, Dongbyeon-ro 24-gil, Buk-guDAEGU, KOREA	053-384-9600	053-384-9601	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
968	411132	PLS100				TRUBIQUITY INC	TRUBIQUITY INC	US	48098	5480 CORPORATE DRIVE SUITE 300	5480 CORPORATE DRIVE SUITE 300	248-833-9000	248-833-9001	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
969	411133	PLS100				수원시	SUWON CITY HALL	KR	16490	경기도 수원시 팔달구 효원로 241 수원시청	SUWON CITY HALL, 241, HYOWON-ROPALDAL-GUSUWON, GYEONGGI-DO, KOREA	312287632		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
970	411134	PLS100	106-81-67370	정훈구		*DEL*에이스회원권거래소주식회사	*DEL*ACE MEMBERSHIP TRADING CO.,LTD	KR	140894	서울특별시 용산구 한남동 707-36 한남프라자 7층	707-36 HANNAM PLAZA, 7FHANNAM-DONG, YONGSAN-GUSEOUL, KOREA	220710239		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
971	411135	PLS100	513-15-12705	김종광		이지시스	EZSYS CORP.	KR	39391	경상북도 구미시 3공단1로 302-7,5-214(임시동,공구상사)	5-214, 302-17, 3gongdan, 1roGumi, Gyeongsangbuk-do, Korea(Imshi-dong,Gonggusangsa)	544766714	544766710	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
972	411136	PLS100	110-81-28774	홍원표		삼성에스디에스(주)	SAMSUNG SDS CO., LTD.	KR	6211	서울특별시 강남구 역삼동707-19.	707-19 YEOKSAM 2-DONG, GANGNAM-GUSEOUL, KOREA	16440300		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
973	411137	PLS100	135-81-06509	예은주		나래항공여행사(주)	NARAE AIRLINES TRAVEL AGENCY	KR	16295	경기도 수원시 장안구 조원동 894 일호골든타워 122-1	894, IL HO GOLDEN TOWER 122-1JOWON-DONG, JANGAN-GUSUWON, GYEONGGI-DO, KOREA	312410301		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
974	411138	PLS100	133-81-30685	주광옥		유니소재(주)	UNI MATERIAL CO.,LTD	KR	12774	경기도 광주시 오포읍 오포로 448번길 8	8, 448-bungil, OPO-RO, OPO-EUPGWANGJU, GYEONGGI-DO, KOREA	3176683415	317668340	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
975	411139	PLS100	620-81-00012	최길선, 권오갑		*DEL*현대중공업(주)	DEL-HYUNDAI HEAVY INDUSTRIES CO.,	KR	44032	울산광역시 동구 방어진순환도로 1000 현대중공업	1000, BANGEOJINSUNHWAN-DORODONG-GUULSAN, KOREA	522027907	522027900	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
976	411140	PLS100	505-10-52036	김형덕		*DEL*경주페인트	*DEL* GYEONGJU PAINT	KR	0	경상북도 경주시 원화로 486 (용강동,2층일부)	1320-2, 2F, YONGGANG-DONGGYEONGJU, GYEONGSANGBUK-DO, KOREA	054-777-3104	054-771-8675	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
977	411141	PLS100	109-81-20428	김종첨		(주)티.엔.티익스프레스	TNT EXPRESS CO.,LTD	KR	7627	서울특별시 강서구 송정로1길 19 (공항동)	19, Songjeong-ro 1-gil, Gangseo-gu	226690435	226690530	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
978	411142	PLS100	506-85-24069	허인철		(주)이마트포항점	E MART CO., LTD. POHANG	KR	37878	경상북도 포항시 남구 냉천로 10(인덕동)	10, NAENGCHEON-RO, NAM-GUPOHANG, GYEONGSANGBUK-DO, KOREA			N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
979	416139	PLS100	601-32-71463	김성탁		EN-FINE TECH	EN-FINE TECH(Kim,Sung-Taek)	KR	49050	부산광역시 영도구 남항서로 12-9 (남항동3가)	12-9, Namhangseo-ro, Yeongdo-gu,	010-2090-8258	051-413-2858	N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
980	416192	PLS100		서동환		서동환	SEO, DONG-HWAN	KR	38108	경상북도 경주시 탈해로57번길 38, 예담벌503호(동천동)	38, Talhae-ro 57beon-gil,503 Yeadambill	010-7755-6384		N			90718	N			N						2025-09-30  11:12:15	PKG01_IF_LOAD.CUSTOMER_PROC	2025-09-30  11:12:52	PKG01_IF_LOAD.CUSTOMER_PROC
