   	SALES_NO	DIVISION_CODE	COMPANY_CODE	CUSTOMER_CODE	EXPORT_FLAG	DEPARTMENT_CODE	INVOICE_DATE	STATUS	EXPORTER_NAME	EXPORTER_REPRESENTATIVE_NAME	EXPORTER_BIZ_NO	EXPORTER_TEL_NO	EXPORTER_ADDRESS	PRODUCER_NAME	PRODUCER_REPRESENTATIVE_NAME	PRODUCER_BIZ_NO	PRODUCER_TEL_NO	PRODUCER_ADDRESS	INKOTERMS	INVOICE_NO	EXPORT_DECLARE_NO	EXPORT_DECLARE_DATE	EXPORT_ACCEPT_DATE	TARGET_FTA_CODE	BL_NO	VEHICLE_TYPE	VEHICLE_NAME	DEPARTURE_PORT_CODE	DEPARTURE_PORT_NAME	SHIPPING_DATE	ARRIVAL_CUSTOMER	ARRIVAL_NATION	ARRIVAL_PORT_CODE	ARRIVAL_PORT_NAME	PACKING_MARK	PACKING_COUNT	TOTAL_WEIGHT	COUNT_UNIT	CUSTOMS_CODE	COO_CERTIFY_NO	COO_ISSUE_TYPE	COO_DATE	INTG_INTERFACE_TRANS_ID	VIRTUAL_YN	SHIPMENT_BEFORE	SHIPMENT_AFTER	SHIP_INVOICE_NO	SALES_TYPE	INVOICE_HEADER_ID	DELIVERY_CUSTOMER_CODE	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	DELETE_YN	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY	EXPORT_TOT_DECLARE_SEQ	EMP_NO
321	95393292	PLS101	PLS100	1000929	D		20260721	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
322	95393316	PLS101	PLS100	1000932	D		20260721	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
323	95393295	PLS101	PLS100	1000929	D		20260721	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
324	95393327	PLS101	PLS100	1000933	D		20260721	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
325	95393307	PLS101	PLS100	1000930	D		20260721	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
326	95393308	PLS101	PLS100	1000930	D		20260722	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
327	95393279	PLS101	PLS100	1000928	D		20260722	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
328	95393278	PLS101	PLS100	1000928	D		20260722	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
329	95393276	PLS101	PLS100	1000928	D		20260722	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
330	95393275	PLS101	PLS100	1000928	D		20260722	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
331	95393277	PLS101	PLS100	1000928	D		20260722	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
332	95397455	PLS101	PLS100	1000420	D		20260722	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
333	95393258	PLS101	PLS100	1000420	D		20260722	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
334	95393259	PLS101	PLS100	1000420	D		20260722	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
335	95393299	PLS101	PLS100	1000929	D		20260722	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
336	95393297	PLS101	PLS100	1000929	D		20260722	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
337	95393296	PLS101	PLS100	1000929	D		20260722	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
338	95392101	PLS101	PLS100	1000644	E		20260722	4	OPmobility C-Power Korea Co.,LTD.	Park, Chul	5058106702	054-760-2119 / 054-760-2119	Cheongang-ro, Gangdong-myeon GYEONGJU-SI, GYEONGSANGBUK-DO 38034 SOUTH KOREA	OPmobility C-Power Korea Co.,LTD.	Park, Chul	5058106702	054-760-2119	Cheongang-ro, Gangdong-myeon GYEONGJU-SI, GYEONGSANGBUK-DO 38034 SOUTH KOREA						PKRRC																	G	2026-08-12  12:00:13	99122	N				E		1000644						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
339	95393318	PLS101	PLS100	1000932	D		20260722	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
340	95393317	PLS101	PLS100	1000932	D		20260722	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
341	95393298	PLS101	PLS100	1000929	D		20260722	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
342	95393328	PLS101	PLS100	1000933	D		20260722	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
343	95393329	PLS101	PLS100	1000933	D		20260723	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
344	95395229	PLS101	PLS100	1000933	D		20260723	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
345	95395223	PLS101	PLS100	1000930	D		20260723	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
346	95395209	PLS101	PLS100	1000928	D		20260723	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
347	95392286	PLS101	PLS100	PUN	D		20260723	1	OPmobility C-Power India Pvt Ltd		 	 / 	Village BadhalwadiPlot E5/3	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48						PKRIN																			99122	N				D		PUN						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
348	95395208	PLS101	PLS100	1000928	D		20260723	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
349	95395211	PLS101	PLS100	1000928	D		20260723	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
350	95395210	PLS101	PLS100	1000928	D		20260723	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
351	95395212	PLS101	PLS100	1000928	D		20260723	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
352	PUNPLS101202607	PLS101	PLS100	PUN	D		20260723	4	OPmobility C-Power India Pvt Ltd		 	 / 	Village BadhalwadiPlot E5/3	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																								2026-08-12  12:00:13		Y						PUN						N	2026-08-12  11:56:25	MONTHLY_DECISION_PROC	2026-08-12  11:56:25	MONTHLY_DECISION_PROC		
353	95395206	PLS101	PLS100	1000420	D		20260723	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
354	95397456	PLS101	PLS100	1000420	D		20260723	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
355	95395207	PLS101	PLS100	1000420	D		20260723	1	한국지엠㈜		 	 / 	인천부평대로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000420						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
356	95393304	PLS101	PLS100	1000929	D		20260723	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
357	95393302	PLS101	PLS100	1000929	D		20260723	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
358	95393300	PLS101	PLS100	1000929	D		20260723	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
359	95401801	PLS101	PLS100	1001591	E		20260723	1	OPmobility C-Power Korea Co.,LTD.	Park, Chul	5058106702	054-760-2119 / 054-760-2119	Cheongang-ro, Gangdong-myeon GYEONGJU-SI, GYEONGSANGBUK-DO 38034 SOUTH KOREA	OPmobility C-Power Korea Co.,LTD.	Park, Chul	5058106702	054-760-2119	Cheongang-ro, Gangdong-myeon GYEONGJU-SI, GYEONGSANGBUK-DO 38034 SOUTH KOREA																									99122	N				E		1001591						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
360	95393301	PLS101	PLS100	1000929	D		20260723	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
361	95393319	PLS101	PLS100	1000932	D		20260723	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
362	95397493	PLS101	PLS100	1000932	D		20260723	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
363	95393320	PLS101	PLS100	1000932	D		20260723	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
364	95397494	PLS101	PLS100	1000932	D		20260723	1	기아 자동차㈜		 	 / 	화성기아자동차로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000932						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
365	95393303	PLS101	PLS100	1000929	D		20260723	1	현대자동차㈜울산공장		 	 / 	북구염포로 700	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000929						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
366	95398608	PLS101	PLS100	1000930	D		20260723	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
367	95395230	PLS101	PLS100	1000933	D		20260724	1	기아자동차㈜광주		 	 / 	서구화운로 277(내방동)	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000933						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
368	95398609	PLS101	PLS100	1000930	D		20260724	1	현대 모비스㈜		 	 / 	강남구테헤란로 203	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000930						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
369	95393187	PLS101	PLS100	1000535	D		20260724	1	Inergy Automotive Systems India (Pvt)Ltd		 	 / 	Mukundarayapuram Ranipet	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48						PKRIN																			99122	N				D		1000535						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
370	95395217	PLS101	PLS100	1000928	D		20260724	1	케이지모빌리티 주식회사		 	 / 	평택시동삭로	오피모빌리티씨파워코리아 주식회사	박철	5058106702	054-760-2119	경상북도 경주시 강동면 천강로 534-48																									99122	N				D		1000928						N	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC	2026-08-12  11:56:11	PKG01_IF_LOAD.SALES_PROC		
